source	target	weight	avg_streams
country pop	electro	1	6496908.0
county rock	electro	1	6496908.0
country pop	electro house	1	6496908.0
county rock	electro house	1	6496908.0
country pop	tropical house	1	6496908.0
county rock	tropical house	1	6496908.0
country pop	house	1	6496908.0
county rock	house	1	6496908.0
electro	indie rock	1	6496908.0
indie rock	tropical house	1	6496908.0
house	indie rock	1	6496908.0
country	indie rock	1	6496908.0
country pop	indie rock	1	6496908.0
county rock	indie rock	1	6496908.0
blues rock	hip hop	1	892529.0
hip hop	rock	1	892529.0
classic rock	hip hop	1	892529.0
dubstep	pop rock	1	29512528.0
dance	latin	1	418587.0
dance	reggaeton	1	418587.0
dance	trap	1	418587.0
electro house	urban contemporary	1	3513202.0
techno	urban contemporary	1	3513202.0
rap	techno	1	3513202.0
pop rap	techno	1	3513202.0
electro house	electro house	1	3217987.0
dubstep	electro house	1	3217987.0
electro house	trance	1	3217987.0
electropop	trance	1	3217987.0
dubstep	house	1	3217987.0
house	trance	1	3217987.0
dubstep	soul	1	3217987.0
soul	trance	1	3217987.0
trance	trap	1	3217987.0
dubstep	hip hop	1	3217987.0
hip hop	trance	1	3217987.0
moombahton	pop rock	1	5191713.0
ninja	pop rock	1	5191713.0
escape room	pop rap	1	1238787.0
escape room	rap	1	1238787.0
escape room	trap	1	1238787.0
escape room	hip hop	1	1238787.0
country pop	electropop	1	12708634.0
county rock	electropop	1	12708634.0
latin	reggae	1	1504996.0
reggae	tropical	1	1504996.0
reggae	reggaeton	1	1504996.0
hip hop	reggae	1	1504996.0
