source	target	weight	avg_streams
k-pop	tropical house	1	459141.0
blues	pop	1	971224.0
afrobeat	pop	1	971224.0
pop	world	1	971224.0
pop	wassoulou	1	971224.0
blues	r&b	1	971224.0
afrobeat	r&b	1	971224.0
r&b	world	1	971224.0
r&b	wassoulou	1	971224.0
blues	dance pop	1	971224.0
afrobeat	dance pop	1	971224.0
dance pop	world	1	971224.0
dance pop	wassoulou	1	971224.0
pop house	pop house	1	15989326.0
adult standards	swing	1	817936.0
lounge	swing	1	817936.0
easy listening	lounge	1	817936.0
pop	swing	1	817936.0
easy listening	pop	1	817936.0
dance	dubstep	1	16181338.0
dance	trance	1	16181338.0
pop rap	trance	1	16181338.0
dance pop	grime	1	24837227.0
adult standards	hip hop	1	2269404.0
county rock	pop	1	2269404.0
county rock	dance pop	1	2269404.0
county rock	hip hop	1	2269404.0
disco house	other	1	7059408.0
folk rock	rock	1	7525596.0
psychedelic rock	rock	1	7525596.0
mellow gold	rock	1	7525596.0
folk rock	pop	1	7525596.0
experimental	folk rock	1	7525596.0
pop	psychedelic rock	1	7525596.0
experimental	psychedelic rock	1	7525596.0
experimental	mellow gold	1	7525596.0
classic rock	pop	1	7525596.0
classic rock	experimental	1	7525596.0
metal	video game music	1	395864.0
electro	tropical	1	4925215.0
funk	latin	1	4925215.0
funk	tropical	1	4925215.0
tropical	tropical house	1	4925215.0
dance	tropical	1	4925215.0
funk	indie pop	1	4925215.0
funk	other	1	4925215.0
electropop	funk	1	4925215.0
dance	indie pop	1	4925215.0
indie pop	latin	1	4925215.0
latin	other	1	4925215.0
indie pop	tropical	1	4925215.0
other	tropical	1	4925215.0
escape room	other	1	1191110.0
escape room	tropical house	1	1191110.0
electropop	escape room	1	1191110.0
deep pop r&b	pop	1	6150952.0
dance pop	deep pop r&b	1	6150952.0
dance pop	indie r&b	1	6150952.0
azonto	r&b	1	2632718.0
azonto	dance pop	1	2632718.0
afropop	trap	1	2632718.0
azonto	trap	1	2632718.0
country	country	1	829990.0
country rap	trap	1	829990.0
country rap	hip hop	1	829990.0
indie	r&b	1	4254925.0
pop rock	r&b	1	4254925.0
indie	urban contemporary	1	496894.0
chillwave	metal	1	485643.0
escape room	metal	1	485643.0
metal	pop	1	485643.0
indietronica	metal	1	485643.0
dance pop	metal	1	485643.0
electropop	metal	1	485643.0
classical	other	1	1935668.0
dancehall	electro	1	6930665.0
dance pop	techno	1	2700247.0
dancehall	soul	1	1235963.0
drill	soul	1	1235963.0
jazz	pop rap	1	1377847.0
jazz	trap	1	1377847.0
hip hop	jazz	1	1377847.0
country	urban contemporary	1	1822650.0
country	pop rock	1	1822650.0
country	europop	1	1822650.0
easy listening	other	1	3893818.0
funk	rap	1	4273523.0
afropop	funk	1	4273523.0
dancehall	funk	1	4273523.0
azonto	funk	1	4273523.0
chillwave	r&b	1	327782.0
chillwave	pop	1	327782.0
