source	target	weight	avg_streams
conscious hip hop	sudanese pop	2	232790.0
atl trap	queens hip hop	2	232790.0
atl trap	sudanese pop	2	232790.0
southern hip hop	sudanese pop	2	232790.0
atl hip hop	vapor trap	2	232790.0
dance pop	emo rap	2	884016.5
emo rap	hip pop	2	884016.5
emo rap	pop	2	884016.5
emo rap	post-teen pop	2	884016.5
emo rap	queens hip hop	2	884016.5
pop rap	soundtrack	2	1506714.5
canadian contemporary r&b	soundtrack	2	1506714.5
canadian pop	soundtrack	2	1506714.5
afro dancehall	uk pop	2	1138092.0
dancehall	uk pop	2	1138092.0
nigerian hip hop	uk pop	2	1138092.0
nigerian pop	uk pop	2	1138092.0
afro dancehall	grime	2	1138092.0
afro dancehall	uk hip hop	2	1138092.0
dancehall	grime	2	1138092.0
dancehall	uk hip hop	2	1138092.0
grime	nigerian hip hop	2	1138092.0
nigerian hip hop	uk hip hop	2	1138092.0
grime	nigerian pop	2	1138092.0
nigerian pop	uk hip hop	2	1138092.0
aussietronica	uk dance	2	4933561.5
australian pop	uk dance	2	4933561.5
gauze pop	uk dance	2	4933561.5
complextro	pop edm	2	6532529.5
german techno	pop edm	2	6532529.5
album rock	dfw rap	2	3083607.0
album rock	melodic rap	2	3083607.0
birmingham metal	dfw rap	2	3083607.0
birmingham metal	melodic rap	2	3083607.0
dfw rap	hard rock	2	3083607.0
hard rock	melodic rap	2	3083607.0
dfw rap	metal	2	3083607.0
melodic rap	metal	2	3083607.0
dfw rap	rock	2	3083607.0
melodic rap	rock	2	3083607.0
afro dancehall	uk contemporary r&b	2	1674708.5
dancehall	uk contemporary r&b	2	1674708.5
nigerian hip hop	uk contemporary r&b	2	1674708.5
nigerian pop	uk contemporary r&b	2	1674708.5
baroque pop	dance pop	2	5819956.0
baroque pop	post-teen pop	2	5819956.0
dance pop	emo	2	5819956.0
emo	post-teen pop	2	5819956.0
conscious hip hop	uk pop	2	8747646.0
dark trap	pop rap	2	9530653.5
emo	pop rap	2	2784488.0
pop punk	pop rap	2	2784488.0
big room	emo	2	2784488.0
edm	emo	2	2784488.0
emo	progressive house	2	2784488.0
emo	tropical house	2	2784488.0
big room	modern rock	2	2784488.0
