source	target	weight	avg_streams
edm	moombahton	4	3858650.75
dance pop	electronic trap	4	4052839.25
electronic trap	rap	4	3575887.75
electronic trap	trap	4	1638580.333333333
moombahton	rap	4	1793033.333333333
canadian hip hop	tropical house	4	7075703.5
melodic rap	tropical house	4	7740339.25
toronto rap	tropical house	4	7075703.5
electro house	melodic rap	4	8296321.333333332
pop rap	shiver pop	4	2249786.5
modern rock	pop	4	9299075.25
conscious hip hop	urban contemporary	4	4997264.5
chicago rap	post-teen pop	4	5538309.75
conscious hip hop	post-teen pop	4	8557368.0
chicago rap	melodic rap	4	5539993.25
conscious hip hop	melodic rap	4	5052582.75
gangster rap	gangster rap	4	1444350.75
detroit hip hop	trap	4	1707669.5
gangster rap	queens hip hop	4	1707669.5
cali rap	southern hip hop	4	1707669.5
cali rap	trap	4	1707669.5
australian pop	gauze pop	4	3824402.5
australian pop	house	4	4258715.0
rap	uk pop	4	8212727.25
downtempo	hip hop	4	1001728.0
electronica	hip hop	4	1001728.0
electronica	pop rap	4	1001728.0
electronica	rap	4	1001728.0
country pop	post-teen pop	4	12541784.75
atl hip hop	florida rap	4	3768160.25
florida rap	southern hip hop	4	3768160.25
canadian contemporary r&b	pop	4	11039139.0
dance pop	francoton	4	3421002.0
francoton	pop	4	3421002.0
art pop	pop rap	4	4909349.333333333
art pop	southern hip hop	4	2297181.666666666
indie r&b	trap	4	2472297.666666666
art pop	hip hop	4	2297181.666666666
indietronica	rap	4	3321611.0
rap	uk alternative pop	4	3321611.0
hip hop	west coast rap	4	2066198.0
trap	west coast rap	4	2554949.333333333
east coast hip hop	pop	4	1753444.5
indie pop rap	rap	4	4402154.0
danish pop	pop	4	442771.0
dance pop	dutch house	4	4141928.666666666
dutch house	pop	4	4141928.666666666
dutch house	tropical house	4	5309128.0
candy pop	edm	4	5336647.333333333
metropopolis	tropical house	4	4960938.666666667
big room	trap	4	9670015.333333334
progressive house	rap	4	4314488.75
electro house	hip hop	4	4036923.666666666
hip hop	progressive house	4	4036923.666666666
electropop	southern hip hop	4	3814891.25
metropopolis	pop rap	4	6318383.333333332
metropopolis	rap	4	6318383.333333332
australian hip hop	australian pop	4	3367387.0
australian indie	australian pop	4	2360240.5
emo rap	hip hop	4	776862.25
g funk	pop rap	4	3878208.25
g funk	hip hop	4	4951954.666666667
g funk	rap	4	4951954.666666667
k-pop	pop	4	1799837.333333333
edm	latin	4	3716732.5
edm	reggaeton	4	3716732.5
australian indie	electropop	4	2935201.5
moombahton	uk pop	4	5033421.666666667
house	uk pop	4	12620407.25
new orleans rap	trap	4	1806986.333333333
k-pop girl group	post-teen pop	4	707077.0
pop	trap latino	4	15793857.0
edm	swedish pop	4	2853040.25
uk pop	uk pop	4	7132658.5
liquid funk	pop	4	8986929.333333334
alternative r&b	southern hip hop	4	6428088.333333332
east coast hip hop	urban contemporary	4	175399.0
hip hop	trap soul	4	4930834.5
pop edm	rap	4	13113412.0
east coast hip hop	gangster rap	4	323373.0
east coast hip hop	hip pop	4	164915.5
hardcore hip hop	hip pop	4	164915.5
gangster rap	r&b	4	164915.5
hardcore hip hop	r&b	4	164915.5
canadian contemporary r&b	electro	3	3324284.666666666
canadian pop	electro	3	3324284.666666666
electro	pop	3	3324284.666666666
canadian contemporary r&b	filter house	3	3324284.666666666
canadian pop	filter house	3	3324284.666666666
filter house	pop	3	3324284.666666666
dance pop	neo mellow	3	5644697.0
electropop	neo mellow	3	5644697.0
neo mellow	pop	3	5644697.0
