source	target	weight	avg_streams
dmv rap	gangster rap	5	326015.0
big room	rap	5	10642928.5
southern hip hop	tropical house	5	980770.0
tropical house	uk funky	5	2826831.75
afro dancehall	dance pop	5	236899.0
afropop	dance pop	5	236899.0
afro dancehall	pop	5	236899.0
afropop	pop	5	236899.0
atl hip hop	east coast hip hop	5	1026943.0
alternative hip hop	conscious hip hop	5	334072.0
alternative hip hop	dmv rap	5	334072.0
alternative hip hop	pop rap	5	334072.0
canadian hip hop	meme rap	4	400878.75
canadian hip hop	miami hip hop	4	400878.75
big room	k-pop	4	806371.0
edm	k-pop	4	806371.0
electro house	k-pop	4	806371.0
k-pop	tropical house	4	806371.0
big room	k-pop boy group	4	806371.0
edm	k-pop boy group	4	806371.0
electro house	k-pop boy group	4	806371.0
k-pop boy group	tropical house	4	806371.0
atl trap	canadian pop	4	6662573.25
new orleans rap	post-teen pop	4	1173320.75
australian dance	edm	4	3617639.5
australian dance	electropop	4	3122143.5
australian dance	tropical house	4	3617639.5
australian dance	post-teen pop	4	3122143.5
dfw rap	trap soul	4	14500964.5
miami hip hop	new orleans rap	4	3351638.25
new jersey rap	pop rap	4	950203.75
new jersey rap	trap	4	1584741.0
chicago rap	emo rap	4	4694089.75
r&b	viral pop	4	593193.25
canadian hip hop	emo rap	4	6389450.25
pop rap	viral pop	4	1386911.5
brostep	post-teen pop	4	8011369.75
chicago rap	philly rap	4	2659546.75
philly rap	r&b	4	326910.75
philly rap	urban contemporary	4	326910.75
melodic rap	urban contemporary	4	4050857.0
canadian pop	underground hip hop	4	822598.0
electropop	pop edm	4	1856434.0
talent show	tropical house	4	2112716.75
progressive house	tropical house	4	4939742.0
latin hip hop	post-teen pop	4	2551132.0
canadian pop	tropical	4	4827210.0
afro dancehall	trap	4	458691.0
afropop	trap	4	458691.0
azonto	trap	4	458691.0
nigerian hip hop	trap	4	458691.0
nigerian pop	trap	4	458691.0
hip hop	memphis hip hop	4	5394760.25
electro house	pop edm	4	11073504.25
contemporary country	edm	4	9321898.0
contemporary country	electro house	4	9321898.0
chicago rap	urban contemporary	4	5045437.5
canadian contemporary r&b	electro house	4	4686978.0
chicago rap	east coast hip hop	4	2846090.75
east coast hip hop	underground hip hop	4	3636343.0
atl hip hop	west coast rap	4	4715811.0
atl trap	dance pop	4	6306653.25
edm	moombahton	4	2075881.75
electronic trap	pop	4	5019620.0
moombahton	rap	4	2115236.666666666
canadian hip hop	tropical house	4	7648132.0
melodic rap	tropical house	4	7501783.5
electro house	melodic rap	4	8231520.0
pop rap	shiver pop	4	2154940.0
edm	uk dance	4	598168.75
pittsburgh rap	trap	4	1978588.75
chicago rap	post-teen pop	4	4858451.0
electropop	r&b	4	255036.5
trap soul	urban contemporary	4	774816.75
post-teen pop	trap soul	4	573828.0
r&b	trap soul	4	636206.6666666665
hip hop	metropopolis	4	265418.5
downtempo	hip hop	4	1011233.5
electronica	hip hop	4	1011233.5
electronica	pop rap	4	1011233.5
electronica	rap	4	1011233.5
canadian hip hop	trap soul	4	1751507.0
toronto rap	trap soul	4	1751507.0
dirty south rap	r&b	4	1965969.5
indie poptimism	rap	4	3278269.0
country pop	post-teen pop	4	9702576.0
alternative r&b	melodic rap	4	3786611.75
pop rap	talent show	4	1444560.25
toronto rap	toronto rap	4	1289270.0
brostep	hip hop	4	2181492.75
hip hop	progressive electro house	4	2181492.75
brostep	pop rap	4	2181492.75
pop rap	progressive electro house	4	2181492.75
progressive electro house	rap	4	2181492.75
canadian contemporary r&b	post-teen pop	4	3744498.25
gangster rap	toronto rap	4	1623304.25
pittsburgh rap	pop rap	4	594611.25
dance pop	francoton	4	1606068.0
