artist_1	artist_2	count	song_ids
DJ Khaled	Meek Mill	2	['6xVhqLT40s5sVhepe9Mckc', '4U6ubKsTd8RBDP5tPPhh7I']
Gucci Mane	Kodak Black	2	['2G1tXoGBaEMJ7FKGnkf6ud', '5FDCDBFDKpf7TLzDx6r2Lp']
NAV	The Weeknd	2	['4RbbzNY4MEcgzewYWkIsGu', '4hqOmrCCJKyiuwDexd8c2t']
Ariana Grande	Lana Del Rey	2	['3NkJNL3WqO1Lqc3uNDxvCN', '6zegtH6XXd2PDPLvy1Y0n2']
Ariana Grande	Miley Cyrus	2	['3NkJNL3WqO1Lqc3uNDxvCN', '6zegtH6XXd2PDPLvy1Y0n2']
Lana Del Rey	Miley Cyrus	2	['3NkJNL3WqO1Lqc3uNDxvCN', '6zegtH6XXd2PDPLvy1Y0n2']
A Day To Remember	Marshmello	2	['5dLP5JbgWGZttnUv4NFJeg', '35rozLoS6QLE8HX8qswM3k']
Bad Bunny	Daddy Yankee	2	['2qMnZF5Ja2WvmfbblByQza', '1c0hsvHLELX6y8qymnpLKL']
Bad Bunny	Lunay	2	['2qMnZF5Ja2WvmfbblByQza', '1c0hsvHLELX6y8qymnpLKL']
Daddy Yankee	Lunay	2	['2qMnZF5Ja2WvmfbblByQza', '1c0hsvHLELX6y8qymnpLKL']
Machine Gun Kelly	Travis Barker	2	['6bWBLZLBRQEJ5KsLicouNB', '2gTdDMpNxIRFSiu7HutMCg']
